week_start_date,product_id,product_name,brand,category,pack_size_ml,unit_price,store_id,store_name,region,city,store_format,opening_stock,units_received,units_sold,closing_stock,stockout_flag,revenue,promotion_flag,promotion_type,discount_pct
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR010,Store 10,West,South Rhondaborough,Supermarket,162,27,56,133,False,2408.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR011,Store 11,East,Gregoryburgh,Wholesale,126,149,55,220,False,1868.35,True,Price Cut,0.21
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR012,Store 12,East,North Jessicachester,Supermarket,262,70,45,287,False,1935.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR013,Store 13,South,Keithstad,Convenience,382,190,80,492,False,3440.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR014,Store 14,West,West Crystalside,Convenience,255,21,132,144,False,4143.48,True,BOGO,0.27
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR015,Store 15,South,South Carol,Hypermarket,141,174,85,230,False,3655.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR016,Store 16,North,New Andrea,Wholesale,271,85,42,314,False,1806.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR017,Store 17,South,Wendyfort,Convenience,254,27,132,149,False,5165.16,True,Display,0.09
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR018,Store 18,West,Harrellview,Wholesale,255,169,69,355,False,2729.64,True,Display,0.08
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR019,Store 19,West,Kristiland,Hypermarket,336,134,138,332,False,5934.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR020,Store 20,South,New Jessicaberg,Wholesale,291,29,78,242,False,3354.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR021,Store 21,South,Smithside,Hypermarket,132,106,61,177,False,2623.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR022,Store 22,East,Caitlinland,Wholesale,395,136,70,461,False,3010.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR023,Store 23,South,Andersonland,Convenience,381,181,100,462,False,4300.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR024,Store 24,East,Port Patriciabury,Hypermarket,301,160,171,290,False,6838.29,True,BOGO,0.07
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR025,Store 25,South,Johnfort,Hypermarket,141,176,50,267,False,2150.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR026,Store 26,North,New Davidfort,Wholesale,383,31,104,310,False,4472.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR027,Store 27,East,Wesleystad,Convenience,165,44,66,143,False,2838.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR028,Store 28,East,Thomasmouth,Hypermarket,304,53,61,296,False,2623.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR029,Store 29,East,New Kenneth,Hypermarket,264,37,128,173,False,5504.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR030,Store 30,West,Jasonland,Hypermarket,136,40,77,99,False,3311.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR031,Store 31,North,Rileyburgh,Supermarket,146,50,40,156,False,1720.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR032,Store 32,South,Port Jacob,Wholesale,118,38,176,0,True,5903.04,True,Price Cut,0.22
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR033,Store 33,South,New Isabella,Convenience,221,102,185,138,False,7000.4,True,Display,0.12
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR034,Store 34,West,Katietown,Hypermarket,210,196,90,316,False,3096.0,True,Display,0.2
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR035,Store 35,East,New April,Hypermarket,269,162,67,364,False,2881.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR036,Store 36,North,West Rebeccatown,Wholesale,362,174,122,414,False,3934.5,True,BOGO,0.25
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR037,Store 37,East,Christopherfurt,Convenience,178,198,102,274,False,4386.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR038,Store 38,North,East Courtney,Hypermarket,141,56,104,93,False,4472.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR039,Store 39,South,Port Elizabeth,Wholesale,264,132,76,320,False,3268.0,False,,0.0
2024-01-15,BEV017,Product 17,Brand 3,Energy,500,43,STR040,Store 40,North,Whitefurt,Supermarket,148,64,71,141,False,3053.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR001,Store 1,West,East Nichole,Hypermarket,378,102,128,352,False,15232.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR002,Store 2,South,New Sharon,Convenience,146,184,75,255,False,8925.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR003,Store 3,North,Timothybury,Supermarket,150,44,144,50,False,17136.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR004,Store 4,South,Waltertown,Supermarket,279,153,48,384,False,5712.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR005,Store 5,East,Loristad,Hypermarket,334,90,56,368,False,6664.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR006,Store 6,East,North Johnton,Hypermarket,208,77,160,125,False,17707.2,True,BOGO,0.07
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR007,Store 7,East,Mendozaview,Wholesale,191,37,77,151,False,9163.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR008,Store 8,South,West Michele,Convenience,242,76,95,223,False,11305.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR009,Store 9,North,Riosfurt,Hypermarket,105,133,121,117,False,14399.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR010,Store 10,West,South Rhondaborough,Supermarket,358,140,62,436,False,7378.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR011,Store 11,East,Gregoryburgh,Wholesale,363,160,117,406,False,13923.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR012,Store 12,East,North Jessicachester,Supermarket,309,152,100,361,False,11900.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR013,Store 13,South,Keithstad,Convenience,360,121,117,364,False,13923.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR014,Store 14,West,West Crystalside,Convenience,144,23,58,109,False,6902.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR015,Store 15,South,South Carol,Hypermarket,181,137,77,241,False,9163.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR016,Store 16,North,New Andrea,Wholesale,197,140,67,270,False,7973.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR017,Store 17,South,Wendyfort,Convenience,336,57,71,322,False,7857.57,True,Bundle,0.07
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR018,Store 18,West,Harrellview,Wholesale,294,161,47,408,False,5593.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR019,Store 19,West,Kristiland,Hypermarket,144,66,71,139,False,8449.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR020,Store 20,South,New Jessicaberg,Wholesale,128,122,52,198,False,6188.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR021,Store 21,South,Smithside,Hypermarket,335,82,63,354,False,7497.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR022,Store 22,East,Caitlinland,Wholesale,347,55,60,342,False,7140.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR023,Store 23,South,Andersonland,Convenience,318,32,118,232,False,14042.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR024,Store 24,East,Port Patriciabury,Hypermarket,139,171,103,207,False,12257.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR025,Store 25,South,Johnfort,Hypermarket,148,23,128,43,False,15232.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR026,Store 26,North,New Davidfort,Wholesale,239,26,100,165,False,11900.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR027,Store 27,East,Wesleystad,Convenience,188,69,131,126,False,12159.42,True,Price Cut,0.22
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR028,Store 28,East,Thomasmouth,Hypermarket,115,84,48,151,False,5712.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR029,Store 29,East,New Kenneth,Hypermarket,266,136,128,274,False,11880.96,True,Price Cut,0.22
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR030,Store 30,West,Jasonland,Hypermarket,327,98,103,322,False,10295.88,True,Display,0.16
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR031,Store 31,North,Rileyburgh,Supermarket,107,42,57,92,False,6783.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR032,Store 32,South,Port Jacob,Wholesale,360,89,192,257,False,16222.08,True,Price Cut,0.29
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR033,Store 33,South,New Isabella,Convenience,259,72,127,204,False,15113.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR034,Store 34,West,Katietown,Hypermarket,153,181,50,284,False,5950.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR035,Store 35,East,New April,Hypermarket,183,54,87,150,False,10353.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR036,Store 36,North,West Rebeccatown,Wholesale,392,103,77,418,False,9163.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR037,Store 37,East,Christopherfurt,Convenience,284,92,138,238,False,16422.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR038,Store 38,North,East Courtney,Hypermarket,125,118,228,15,False,19806.36,True,Price Cut,0.27
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR039,Store 39,South,Port Elizabeth,Wholesale,115,152,97,170,False,11543.0,False,,0.0
2024-01-15,BEV018,Product 18,Brand 4,Juice,500,119,STR040,Store 40,North,Whitefurt,Supermarket,340,74,112,302,False,13328.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR001,Store 1,West,East Nichole,Hypermarket,299,119,70,348,False,4970.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR002,Store 2,South,New Sharon,Convenience,168,35,138,65,False,9798.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR003,Store 3,North,Timothybury,Supermarket,233,89,122,200,False,8662.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR004,Store 4,South,Waltertown,Supermarket,110,174,117,167,False,6894.81,True,Price Cut,0.17
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR005,Store 5,East,Loristad,Hypermarket,246,144,64,326,False,4544.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR006,Store 6,East,North Johnton,Hypermarket,280,152,174,258,False,9265.5,True,BOGO,0.25
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR007,Store 7,East,Mendozaview,Wholesale,367,168,94,441,False,6674.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR008,Store 8,South,West Michele,Convenience,333,136,66,403,False,4029.96,True,Bundle,0.14
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR009,Store 9,North,Riosfurt,Hypermarket,326,133,59,400,False,4189.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR010,Store 10,West,South Rhondaborough,Supermarket,394,123,148,369,False,7670.84,True,Bundle,0.27
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR011,Store 11,East,Gregoryburgh,Wholesale,294,144,45,393,False,3195.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR012,Store 12,East,North Jessicachester,Supermarket,319,181,104,396,False,7384.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR013,Store 13,South,Keithstad,Convenience,158,192,48,302,False,3408.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR014,Store 14,West,West Crystalside,Convenience,125,83,81,127,False,5405.94,True,Display,0.06
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR015,Store 15,South,South Carol,Hypermarket,204,67,123,148,False,6637.08,True,Bundle,0.24
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR016,Store 16,North,New Andrea,Wholesale,295,82,82,295,False,5822.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR017,Store 17,South,Wendyfort,Convenience,276,168,68,376,False,4828.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR018,Store 18,West,Harrellview,Wholesale,235,97,141,191,False,10011.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR019,Store 19,West,Kristiland,Hypermarket,337,20,56,301,False,3976.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR020,Store 20,South,New Jessicaberg,Wholesale,313,49,134,228,False,9514.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR021,Store 21,South,Smithside,Hypermarket,382,37,64,355,False,4544.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR022,Store 22,East,Caitlinland,Wholesale,300,144,75,369,False,5325.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR023,Store 23,South,Andersonland,Convenience,255,59,103,211,False,7313.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR024,Store 24,East,Port Patriciabury,Hypermarket,125,57,64,118,False,4544.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR025,Store 25,South,Johnfort,Hypermarket,220,129,84,265,False,5964.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR026,Store 26,North,New Davidfort,Wholesale,293,58,140,211,False,8150.8,True,BOGO,0.18
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR027,Store 27,East,Wesleystad,Convenience,334,38,63,309,False,4473.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR028,Store 28,East,Thomasmouth,Hypermarket,256,93,84,265,False,4353.72,True,BOGO,0.27
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR029,Store 29,East,New Kenneth,Hypermarket,184,24,110,98,False,7810.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR030,Store 30,West,Jasonland,Hypermarket,192,73,128,137,False,9088.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR031,Store 31,North,Rileyburgh,Supermarket,308,193,156,345,False,8307.0,True,Price Cut,0.25
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR032,Store 32,South,Port Jacob,Wholesale,363,173,84,452,False,5964.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR033,Store 33,South,New Isabella,Convenience,359,40,132,267,False,9372.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR034,Store 34,West,Katietown,Hypermarket,216,101,42,275,False,2982.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR035,Store 35,East,New April,Hypermarket,364,134,72,426,False,5112.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR036,Store 36,North,West Rebeccatown,Wholesale,273,86,126,233,False,8946.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR037,Store 37,East,Christopherfurt,Convenience,234,95,40,289,False,2840.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR038,Store 38,North,East Courtney,Hypermarket,200,21,136,85,False,9656.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR039,Store 39,South,Port Elizabeth,Wholesale,325,135,121,339,False,8591.0,False,,0.0
2024-01-15,BEV019,Product 19,Brand 5,Water,500,71,STR040,Store 40,North,Whitefurt,Supermarket,141,63,162,42,False,10236.78,True,Bundle,0.11
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR001,Store 1,West,East Nichole,Hypermarket,345,54,87,312,False,2349.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR002,Store 2,South,New Sharon,Convenience,143,183,167,159,False,3787.56,True,Bundle,0.16
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR003,Store 3,North,Timothybury,Supermarket,313,26,75,264,False,2025.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR004,Store 4,South,Waltertown,Supermarket,291,63,98,256,False,1878.66,True,Bundle,0.29
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR005,Store 5,East,Loristad,Hypermarket,232,50,141,141,False,3807.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR006,Store 6,East,North Johnton,Hypermarket,353,117,61,409,False,1647.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR007,Store 7,East,Mendozaview,Wholesale,159,111,136,134,False,3341.52,True,Display,0.09
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR008,Store 8,South,West Michele,Convenience,220,78,77,221,False,2079.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR009,Store 9,North,Riosfurt,Hypermarket,329,35,108,256,False,2566.08,True,Price Cut,0.12
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR010,Store 10,West,South Rhondaborough,Supermarket,149,167,190,126,False,4770.9,True,Display,0.07
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR011,Store 11,East,Gregoryburgh,Wholesale,160,138,131,167,False,3537.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR012,Store 12,East,North Jessicachester,Supermarket,168,58,55,171,False,1485.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR013,Store 13,South,Keithstad,Convenience,389,115,81,423,False,2187.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR014,Store 14,West,West Crystalside,Convenience,325,190,161,354,False,3868.83,True,Display,0.11
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR015,Store 15,South,South Carol,Hypermarket,148,38,133,53,False,3591.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR016,Store 16,North,New Andrea,Wholesale,298,124,125,297,False,3375.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR017,Store 17,South,Wendyfort,Convenience,112,39,55,96,False,1485.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR018,Store 18,West,Harrellview,Wholesale,387,28,93,322,False,2511.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR019,Store 19,West,Kristiland,Hypermarket,327,156,84,399,False,1723.68,True,Display,0.24
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR020,Store 20,South,New Jessicaberg,Wholesale,349,124,118,355,False,3186.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR021,Store 21,South,Smithside,Hypermarket,145,150,105,190,False,2835.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR022,Store 22,East,Caitlinland,Wholesale,143,124,142,125,False,3834.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR023,Store 23,South,Andersonland,Convenience,259,101,148,212,False,3996.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR024,Store 24,East,Port Patriciabury,Hypermarket,303,32,86,249,False,2322.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR025,Store 25,South,Johnfort,Hypermarket,277,90,71,296,False,1917.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR026,Store 26,North,New Davidfort,Wholesale,344,74,135,283,False,3645.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR027,Store 27,East,Wesleystad,Convenience,373,69,132,310,False,3564.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR028,Store 28,East,Thomasmouth,Hypermarket,227,150,85,292,False,2295.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR029,Store 29,East,New Kenneth,Hypermarket,192,28,140,80,False,3780.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR030,Store 30,West,Jasonland,Hypermarket,396,64,79,381,False,2133.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR031,Store 31,North,Rileyburgh,Supermarket,164,131,113,182,False,2379.78,True,Price Cut,0.22
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR032,Store 32,South,Port Jacob,Wholesale,365,45,105,305,False,2835.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR033,Store 33,South,New Isabella,Convenience,344,136,73,407,False,1971.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR034,Store 34,West,Katietown,Hypermarket,183,145,77,251,False,2079.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR035,Store 35,East,New April,Hypermarket,148,23,43,128,False,1161.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR036,Store 36,North,West Rebeccatown,Wholesale,249,43,173,119,False,3596.67,True,BOGO,0.23
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR037,Store 37,East,Christopherfurt,Convenience,213,144,124,233,False,3348.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR038,Store 38,North,East Courtney,Hypermarket,245,21,110,156,False,2970.0,False,,0.0
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR039,Store 39,South,Port Elizabeth,Wholesale,276,185,100,361,False,2133.0,True,Bundle,0.21
2024-01-15,BEV020,Product 20,Brand 1,Water,500,27,STR040,Store 40,North,Whitefurt,Supermarket,244,62,102,204,False,2754.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR001,Store 1,West,East Nichole,Hypermarket,219,175,88,306,False,4136.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR002,Store 2,South,New Sharon,Convenience,385,179,149,415,False,7003.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR003,Store 3,North,Timothybury,Supermarket,223,96,118,201,False,5546.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR004,Store 4,South,Waltertown,Supermarket,395,114,98,411,False,4606.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR005,Store 5,East,Loristad,Hypermarket,280,176,138,318,False,6486.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR006,Store 6,East,North Johnton,Hypermarket,333,176,116,393,False,5452.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR007,Store 7,East,Mendozaview,Wholesale,173,95,88,180,False,4136.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR008,Store 8,South,West Michele,Convenience,333,82,88,327,False,4136.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR009,Store 9,North,Riosfurt,Hypermarket,225,38,50,213,False,2350.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR010,Store 10,West,South Rhondaborough,Supermarket,329,22,50,301,False,2350.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR011,Store 11,East,Gregoryburgh,Wholesale,178,182,117,243,False,5499.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR012,Store 12,East,North Jessicachester,Supermarket,188,157,88,257,False,4136.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR013,Store 13,South,Keithstad,Convenience,371,107,141,337,False,6627.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR014,Store 14,West,West Crystalside,Convenience,249,44,75,218,False,3525.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR015,Store 15,South,South Carol,Hypermarket,192,164,82,274,False,3854.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR016,Store 16,North,New Andrea,Wholesale,311,89,103,297,False,4841.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR017,Store 17,South,Wendyfort,Convenience,134,87,143,78,False,6721.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR018,Store 18,West,Harrellview,Wholesale,258,173,117,314,False,5499.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR019,Store 19,West,Kristiland,Hypermarket,139,158,135,162,False,6345.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR020,Store 20,South,New Jessicaberg,Wholesale,119,54,145,28,False,6815.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR021,Store 21,South,Smithside,Hypermarket,151,145,119,177,False,4698.12,True,BOGO,0.16
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR022,Store 22,East,Caitlinland,Wholesale,397,48,144,301,False,4872.96,True,Price Cut,0.28
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR023,Store 23,South,Andersonland,Convenience,342,152,84,410,False,3948.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR024,Store 24,East,Port Patriciabury,Hypermarket,252,31,128,155,False,6016.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR025,Store 25,South,Johnfort,Hypermarket,399,187,178,408,False,7194.76,True,Price Cut,0.14
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR026,Store 26,North,New Davidfort,Wholesale,182,100,140,142,False,6580.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR027,Store 27,East,Wesleystad,Convenience,297,134,40,391,False,1880.0,False,,0.0
2024-01-22,BEV001,Product 1,Brand 2,Juice,500,47,STR028,Store 28,East,Thomasmouth,Hypermarket,193,132,116,209,False,4034.48,True,Display,0.26
